id,service_recordid,taxonomy_recordid,taxonomy_id,taxonomy_detail
8692,8538,8692,TJ-6500.6300,
8693,8540,8693,LF-4900.2400-150,
8694,8540,8694,LH-2700.0150,
8695,8541,8695,LF-4900.2400-150,
8696,8541,8696,LH-2700.0150,
8697,8542,8697,LF-4900.2400-150,
8698,8542,8698,LH-2700.0150,
8699,8543,8699,RX-8450.5000-600,
8700,8543,8700,RX-8450.8000-180,
8701,8543,8701,RX-1700.1700-500,
8702,8543,8702,RX-1700.1700-650,
8703,8547,8703,PH-1250.1800,
8704,8547,8704,PS-9800.9900,
8705,8547,8705,PX,
8706,8548,8706,HH-8000.8000,
8707,8548,8707,HH-8000.6000-650,
8708,8548,8708,PH-1250.1800,
8709,8548,8709,PL-6400.1500-820,
8710,8551,8710,TJ-3000.8000,
8711,8552,8711,RM-7000.1500,
8712,8553,8712,RX-1700.1700-330,
8713,8553,8713,RX-1700.0500-330,
8714,8553,8714,RM-7000.0500,
8715,8553,8715,RX-8450.3300-300,
8716,8553,8716,RX-8450.3300-350,
8717,8554,8717,RX-8450.1150-150,
8718,8554,8718,RX-8450.1150-180,
8719,8554,8719,RX-8450.8100-050,
8720,8554,8720,RX-8450.8100-180,
8721,8556,8721,PH-1250.1400,
8722,8557,8722,PH-1250.1800,
8723,8557,8723,PL-6400.1500-820,
8724,8558,8724,PH-1250.1400,
8725,8559,8725,PL-6400.1500-820,
8726,8559,8726,PH-1250.1800,
8727,8564,8727,BD-1800.2000-640,
8728,8565,8728,FP-0500.2500,
8729,8566,8729,PH-1250.1800,
8730,8568,8730,JR-8200.6500-030,
8731,8569,8731,FT-2450,
8732,8569,8732,NL-5000.5000-520,
8733,8569,8733,NL-1000.8100-800,
8734,8569,8734,NS-1800.8000-800,
8735,8569,8735,FT-2700.1700,
8736,8569,8736,FT-2700.4400,
8737,8569,8737,FT-2700.8600,
8738,8569,8738,FT-2700.9500,
8739,8569,8739,FT-1000.9000,
8740,8570,8740,PL-6400.1500-820,
8741,8570,8741,PH-1250.1800,
8742,8571,8742,PH-1250.1800,
8743,8571,8743,PL-6400.1500-820,
8744,8572,8744,PH-1250.1800,
8745,8573,8745,PH-1250.1800,
8746,8573,8746,PL-6400.1500-820,
8747,8573,8747,PS-9800.9900,
8748,8575,8748,PL-6400.1500-820,
8749,8576,8749,PL-6400.1500-820,
8750,8577,8750,PL-6400.1500-820,
8751,8579,8751,PL-6400.1500-820,
8752,8582,8752,PL-6400.1500-820,
8753,8583,8753,RP-1400.2500,
8754,8584,8754,PH-1250.1800,
8755,8584,8755,PL-6400.1500-820,
8756,8585,8756,PH-1250.1800,
8757,8585,8757,PL-6400.1500-820,
8758,8586,8758,FP-0500.3300,
8759,8586,8759,FP-4000,
8760,8586,8760,FT-3600.1500,
8761,8587,8761,PH-1250.1800,
8762,8587,8762,PL-6400.1500-820,
8763,8588,8763,PH-3300.3000,
8764,8592,8764,PN-8100.0500-235,
8765,8592,8765,PN-8100.0500-230,
8766,8594,8766,PN-8100.3000,
8767,8595,8767,PN-8100.3000,
8768,8597,8768,PN-8100.3000,
8769,8598,8769,PN-8100.3000,
8770,8599,8770,PN-8100.3000,
8771,8600,8771,PN-8100.3000,
8772,8602,8772,PL-6400.1500-820,
8773,8609,8773,PN-8100.3000,
8774,8610,8774,PN-8100.1400,
8775,8612,8775,PN-8100.3000,
8776,8613,8776,PN-8100.3000,
8777,8616,8777,PN-8100.3000,
8778,8619,8778,FN-1900.2500,
8779,8620,8779,PL-6400.1500-820,
8780,8621,8780,PL-6400.1500-820,
8781,8622,8781,PL-6400.1500-820,
8782,8623,8782,PL-6400.1500-820,
8783,8624,8783,PL-6400.1500-820,
8784,8625,8784,PL-6400.1500-820,
8785,8626,8785,PL-6400.1500-820,
8786,8627,8786,PL-6400.1500-820,
8787,8628,8787,PL-6400.1500-820,
8788,8629,8788,PL-6400.1500-820,
8789,8630,8789,PL-6400.1500-820,
8790,8631,8790,PL-6400.1500-820,
8791,8632,8791,PL-6400.1500-820,
8792,8633,8792,PL-6400.1500-820,
8793,8634,8793,PL-6400.1500-820,
8794,8635,8794,PL-6400.1500-820,
8795,8636,8795,PL-6400.1500-820,
8796,8637,8796,PL-6400.1500-820,
8797,8638,8797,PL-6400.1500-820,
8798,8639,8798,PL-6400.1500-820,
8799,8640,8799,PL-6400.1500-820,
8800,8641,8800,PL-6400.1500-820,
8801,8642,8801,PL-6400.1500-820,
8802,8643,8802,PL-6400.1500-820,
8803,8644,8803,PL-6400.1500-820,
8804,8645,8804,PL-6400.1500-820,
8805,8646,8805,PL-6400.1500-820,
8806,8647,8806,PL-6400.1500-820,
8807,8648,8807,PL-6400.1500-820,
8808,8649,8808,PL-6400.1500-820,
8809,8650,8809,PL-6400.1500-820,
8810,8651,8810,PL-6400.1500-820,
8811,8653,8811,RP-1400.8000-175,
8812,8653,8812,RF-1500,
8813,8653,8813,RP-1400.8000-100,
8814,8653,8814,RF-2500,
8815,8653,8815,RF-2000,
8816,8653,8816,PH-6100.6800,
8817,8653,8817,RP-1400.8000-020.80,
8818,8653,8818,RP-1400.8000-670,
8819,8653,8819,RF-3300,
8820,8653,8820,RP-1400.8000-650,
8821,8653,8821,RX-8450.8000-050,
8822,8653,8822,RX-8450.8000-180,
8823,8653,8823,RP-1400.8000-070,
8824,8654,8824,HL-8700.8000,
8825,8654,8825,ND-3500.3600,
8826,8654,8826,BM-6500.1500-250,
8827,8654,8827,TJ-3000.8000,
8828,8654,8828,PH-1400.5000-100,
8829,8654,8829,HL-2500.1500,
8830,8654,8830,ND-2000.6500-360,
8831,8655,8831,PN-8100.0200-180,
8832,8655,8832,RF-3300,
8833,8655,8833,RP-1400.8000-020.80,
8834,8656,8834,PH-1400.1900-230,
8835,8657,8835,RF-2500,
8836,8657,8836,RF-3300,
8837,8657,8837,RF-2000,
8838,8657,8838,RF-1500,
8839,8657,8839,LR-0450.0500,
8840,8657,8840,PH-1000,
8841,8657,8841,RX-8450.1150-150,
8842,8657,8842,RX-8450.1150-180,
8843,8657,8843,RP-1400.8000-155,
8844,8657,8844,RP-6400.2500,
8845,8659,8845,RF-3300,
8846,8660,8846,PH-2360.2400,
8847,8660,8847,PH-6200.1500,
8848,8660,8848,PH-6200.2000,
8849,8662,8849,LT-1750.7935,
8850,8662,8850,PN-8100.0200-100,
8851,8662,8851,RF-2500,
8852,8662,8852,RF-3300,
8853,8662,8853,RP-1400.8000-020.05,
8854,8662,8854,RP-1400.8000-020.15,
8855,8662,8855,RP-1400.8000-020.80,
8856,8664,8856,RF-2000,
8857,8664,8857,RF-2500,
8858,8664,8858,RF-3300,
8859,8666,8859,PH-2360.1500,
8860,8667,8860,PH-1000,
8861,8668,8861,ND-2000.3500-330,
8862,8670,8862,FT-3600.3300,
8863,8670,8863,ND-3500.3600,
8864,8671,8864,PN-8100,
8865,8671,8865,RF-1500,
8866,8671,8866,RF-2000,
8867,8671,8867,RF-2500,
8868,8671,8868,RF-3300,
8869,8671,8869,RP-1400.8000-805,
8870,8672,8870,PH-1000,
8871,8673,8871,FT-1000.3000,
8872,8673,8872,PH-1000,
8873,8673,8873,PH-3300.3000,
8874,8673,8874,RP-1400.8000-325,
8875,8675,8875,LH-2700,
8876,8675,8876,LH-2700.5000-450,
8877,8675,8877,LH-2700.6000-170,
8878,8675,8878,PH-1000,
8879,8675,8879,PH-1400,
8880,8675,8880,RF-2000,
8881,8675,8881,RF-3300,
8882,8675,8882,RP-1400.8000-100,
8883,8677,8883,LR-6200.1800,
8884,8677,8884,LR-8000.0500-800,
8885,8678,8885,ND-6500.1500,
8886,8679,8886,BD-1800.8200-380,
8887,8679,8887,BD-5000.3500,
8888,8680,8888,ND-2000.6500-700,
8889,8680,8889,ND-3500.3600,
8890,8681,8890,ND-2000.6500-700,
8891,8681,8891,ND-3500.3600,
8892,8682,8892,HH-0500.2500-250,
8893,8682,8893,HH-9000,
8894,8682,8894,ND-2000.1500-160,
8895,8683,8895,PX,
8896,8683,8896,PW-9000,
8897,8686,8897,HL-8120.7950,
8898,8686,8898,RF-3300,
8899,8686,8899,PH-1000,
8900,8687,8900,PH-1250.1800,
8901,8688,8901,PH-1400.5000-100,
8902,8689,8902,RF-3300,
8903,8689,8903,RF-1500,
8904,8689,8904,RF-2000,
8905,8689,8905,RP-1400.8000-260,
8906,8689,8906,RP-1400.8000-070,
8907,8689,8907,PH-6200.4550,
8908,8689,8908,RX-8450.8000-050,
8909,8689,8909,RX-8450.8000-180,
8910,8689,8910,RP-1400.8000-805,
8911,8690,8911,BD-5000.1500,
8912,8690,8912,BD-5000.8300,
8913,8690,8913,BH-1800.8500-185,
8914,8690,8914,BH-8600,
8915,8690,8915,BM-6500.6500-150,
8916,8690,8916,BM-6500.6500-450,
8917,8691,8917,PL-6400.1500-820,
8918,8692,8918,RP-1400.8000-020.80,
8919,8692,8919,PH-1000.4500,
8920,8693,8920,FT-1000.3000,
8921,8694,8921,RP-6400.0200,
8922,8694,8922,RP-6400.1500,
8923,8694,8923,RP-6400.2700,
8924,8695,8924,ND-6500.8120,
8925,8696,8925,HL-8000.8100,
8926,8698,8926,PH-6100.1500,
8927,8698,8927,PH-6100.1800,
8928,8698,8928,PN-8100.6500-650,
8929,8699,8929,PH-6100.6800,
8930,8700,8930,PH-1000.4500,
8931,8700,8931,RP-1400.8000-020.80,
8932,8701,8932,PH-1000.4500,
8933,8701,8933,RP-1400.8000-020.80,
8934,8702,8934,RX-1750.2000,
8935,8703,8935,RX-1750.2000,
8936,8704,8936,RX-1750.2000,
8937,8705,8937,RF-3300,
8938,8705,8938,RF-2500,
8939,8705,8939,RF-2000,
8940,8705,8940,RP-1400.8000-500,
8941,8706,8941,RF-2000,
8942,8706,8942,RF-2500,
8943,8706,8943,RF-3300,
8944,8706,8944,RP-1400.8000-500,
8945,8707,8945,RP-1400.8000-500,
8946,8707,8946,RF-2500,
8947,8707,8947,RF-3300,
8948,8707,8948,RF-2000,
8949,8708,8949,RF-2000,
8950,8708,8950,RF-2500,
8951,8708,8951,RF-3300,
8952,8709,8952,RF-2000,
8953,8709,8953,RF-2500,
8954,8709,8954,RF-3300,
8955,8710,8955,ND-2000.3500-330,
8956,8711,8956,ND-2000.3500-330,
8957,8712,8957,BD-5000.1500,
8958,8713,8958,BT-4500.6500-800,
8959,8714,8959,PL-7000.4360,
8960,8715,8960,BD-5000.1500,
8961,8715,8961,TC-5500.8000,
8962,8716,8962,BD-5000.1500,
8963,8716,8963,TC-5500.8000,
8964,8717,8964,BD-5000.1500,
8965,8717,8965,TC-5500.8000,
8966,8718,8966,RX-8450.7900,
8967,8719,8967,HL-8120.8030,
8968,8719,8968,LF-4900.2000-900,
8969,8719,8969,LF-4900.2150,
8970,8719,8970,LF-4900.6200,
8971,8719,8971,LF-5280.8900,
8972,8719,8972,LF-7100.2500,
8973,8719,8973,LF-7100.8000,
8974,8719,8974,LH-2700.1540,
8975,8719,8975,LH-2700.6000-300,
8976,8719,8976,LJ-2000.6750,
8977,8719,8977,LT-9500,
8978,8719,8978,RX-8450.7900,
8979,8720,8979,HL-8120.8030,
8980,8720,8980,LF-4900.2000-900,
8981,8720,8981,LF-4900.2150,
8982,8720,8982,LF-4900.6200,
